dataset,split,label,width,height,aspect_ratio,pixels,mode,size_bytes,filepath,filename,corrupt
train_pneumonia,train,pneumonia,1336,864,1.546,1154304,L,95141,/Users/josephinehojding/.cache/kagglehub/datasets/paultimothymooney/chest-xray-pneumonia/versions/2/chest_xray/train/PNEUMONIA/person1531_bacteria_4003.jpeg,person1531_bacteria_4003.jpeg,False
train_pneumonia,train,pneumonia,1752,1176,1.49,2060352,L,189714,/Users/josephinehojding/.cache/kagglehub/datasets/paultimothymooney/chest-xray-pneumonia/versions/2/chest_xray/train/PNEUMONIA/person1507_bacteria_3942.jpeg,person1507_bacteria_3942.jpeg,False
train_pneumonia,train,pneumonia,1234,906,1.362,1118004,L,92548,/Users/josephinehojding/.cache/kagglehub/datasets/paultimothymooney/chest-xray-pneumonia/versions/2/chest_xray/train/PNEUMONIA/person1158_virus_1941.jpeg,person1158_virus_1941.jpeg,False
train_pneumonia,train,pneumonia,1256,824,1.524,1034944,L,78751,/Users/josephinehojding/.cache/kagglehub/datasets/paultimothymooney/chest-xray-pneumonia/versions/2/chest_xray/train/PNEUMONIA/person884_virus_1534.jpeg,person884_virus_1534.jpeg,False
train_pneumonia,train,pneumonia,984,624,1.577,614016,L,56413,/Users/josephinehojding/.cache/kagglehub/datasets/paultimothymooney/chest-xray-pneumonia/versions/2/chest_xray/train/PNEUMONIA/person1318_virus_2274.jpeg,person1318_virus_2274.jpeg,False
train_pneumonia,train,pneumonia,1072,592,1.811,634624,L,64773,/Users/josephinehojding/.cache/kagglehub/datasets/paultimothymooney/chest-xray-pneumonia/versions/2/chest_xray/train/PNEUMONIA/person113_virus_216.jpeg,person113_virus_216.jpeg,False
train_pneumonia,train,pneumonia,1752,1480,1.184,2592960,L,241394,/Users/josephinehojding/.cache/kagglehub/datasets/paultimothymooney/chest-xray-pneumonia/versions/2/chest_xray/train/PNEUMONIA/person1444_bacteria_3732.jpeg,person1444_bacteria_3732.jpeg,False
train_pneumonia,train,pneumonia,1536,1080,1.422,1658880,L,122021,/Users/josephinehojding/.cache/kagglehub/datasets/paultimothymooney/chest-xray-pneumonia/versions/2/chest_xray/train/PNEUMONIA/person595_virus_1147.jpeg,person595_virus_1147.jpeg,False
train_pneumonia,train,pneumonia,1553,1044,1.488,1621332,L,101105,/Users/josephinehojding/.cache/kagglehub/datasets/paultimothymooney/chest-xray-pneumonia/versions/2/chest_xray/train/PNEUMONIA/person1006_bacteria_2937.jpeg,person1006_bacteria_2937.jpeg,False
train_pneumonia,train,pneumonia,1008,632,1.595,637056,L,43688,/Users/josephinehojding/.cache/kagglehub/datasets/paultimothymooney/chest-xray-pneumonia/versions/2/chest_xray/train/PNEUMONIA/person827_bacteria_2738.jpeg,person827_bacteria_2738.jpeg,False
train_pneumonia,train,pneumonia,1296,816,1.588,1057536,L,90378,/Users/josephinehojding/.cache/kagglehub/datasets/paultimothymooney/chest-xray-pneumonia/versions/2/chest_xray/train/PNEUMONIA/person529_virus_1050.jpeg,person529_virus_1050.jpeg,False
train_pneumonia,train,pneumonia,1392,936,1.487,1302912,L,115730,/Users/josephinehojding/.cache/kagglehub/datasets/paultimothymooney/chest-xray-pneumonia/versions/2/chest_xray/train/PNEUMONIA/person1405_bacteria_3566.jpeg,person1405_bacteria_3566.jpeg,False
train_pneumonia,train,pneumonia,1240,600,2.067,744000,L,53434,/Users/josephinehojding/.cache/kagglehub/datasets/paultimothymooney/chest-xray-pneumonia/versions/2/chest_xray/train/PNEUMONIA/person394_bacteria_1791.jpeg,person394_bacteria_1791.jpeg,False
train_pneumonia,train,pneumonia,1200,752,1.596,902400,L,65461,/Users/josephinehojding/.cache/kagglehub/datasets/paultimothymooney/chest-xray-pneumonia/versions/2/chest_xray/train/PNEUMONIA/person533_virus_1055.jpeg,person533_virus_1055.jpeg,False
train_pneumonia,train,pneumonia,1040,824,1.262,856960,L,67473,/Users/josephinehojding/.cache/kagglehub/datasets/paultimothymooney/chest-xray-pneumonia/versions/2/chest_xray/train/PNEUMONIA/person1625_bacteria_4290.jpeg,person1625_bacteria_4290.jpeg,False
train_pneumonia,train,pneumonia,1008,736,1.37,741888,L,61965,/Users/josephinehojding/.cache/kagglehub/datasets/paultimothymooney/chest-xray-pneumonia/versions/2/chest_xray/train/PNEUMONIA/person491_bacteria_2075.jpeg,person491_bacteria_2075.jpeg,False
train_pneumonia,train,pneumonia,1200,680,1.765,816000,L,63975,/Users/josephinehojding/.cache/kagglehub/datasets/paultimothymooney/chest-xray-pneumonia/versions/2/chest_xray/train/PNEUMONIA/person23_bacteria_79.jpeg,person23_bacteria_79.jpeg,False
train_pneumonia,train,pneumonia,570,305,1.869,173850,RGB,16428,/Users/josephinehojding/.cache/kagglehub/datasets/paultimothymooney/chest-xray-pneumonia/versions/2/chest_xray/train/PNEUMONIA/person293_virus_604.jpeg,person293_virus_604.jpeg,False
train_pneumonia,train,pneumonia,952,624,1.526,594048,L,35642,/Users/josephinehojding/.cache/kagglehub/datasets/paultimothymooney/chest-xray-pneumonia/versions/2/chest_xray/train/PNEUMONIA/person26_bacteria_129.jpeg,person26_bacteria_129.jpeg,False
train_pneumonia,train,pneumonia,1120,592,1.892,663040,L,48161,/Users/josephinehojding/.cache/kagglehub/datasets/paultimothymooney/chest-xray-pneumonia/versions/2/chest_xray/train/PNEUMONIA/person93_virus_175.jpeg,person93_virus_175.jpeg,False
train_pneumonia,train,pneumonia,1864,1648,1.131,3071872,L,135339,/Users/josephinehojding/.cache/kagglehub/datasets/paultimothymooney/chest-xray-pneumonia/versions/2/chest_xray/train/PNEUMONIA/person1866_bacteria_4740.jpeg,person1866_bacteria_4740.jpeg,False
train_pneumonia,train,pneumonia,1120,632,1.772,707840,L,51457,/Users/josephinehojding/.cache/kagglehub/datasets/paultimothymooney/chest-xray-pneumonia/versions/2/chest_xray/train/PNEUMONIA/person1764_bacteria_4607.jpeg,person1764_bacteria_4607.jpeg,False
train_pneumonia,train,pneumonia,960,464,2.069,445440,L,37945,/Users/josephinehojding/.cache/kagglehub/datasets/paultimothymooney/chest-xray-pneumonia/versions/2/chest_xray/train/PNEUMONIA/person1308_virus_2252.jpeg,person1308_virus_2252.jpeg,False
train_pneumonia,train,pneumonia,1072,848,1.264,909056,L,63647,/Users/josephinehojding/.cache/kagglehub/datasets/paultimothymooney/chest-xray-pneumonia/versions/2/chest_xray/train/PNEUMONIA/person23_bacteria_96.jpeg,person23_bacteria_96.jpeg,False
train_pneumonia,train,pneumonia,944,560,1.686,528640,L,35988,/Users/josephinehojding/.cache/kagglehub/datasets/paultimothymooney/chest-xray-pneumonia/versions/2/chest_xray/train/PNEUMONIA/person1081_bacteria_3021.jpeg,person1081_bacteria_3021.jpeg,False
train_pneumonia,train,pneumonia,1306,821,1.591,1072226,L,94974,/Users/josephinehojding/.cache/kagglehub/datasets/paultimothymooney/chest-xray-pneumonia/versions/2/chest_xray/train/PNEUMONIA/person294_bacteria_1386.jpeg,person294_bacteria_1386.jpeg,False
train_pneumonia,train,pneumonia,872,584,1.493,509248,L,34341,/Users/josephinehojding/.cache/kagglehub/datasets/paultimothymooney/chest-xray-pneumonia/versions/2/chest_xray/train/PNEUMONIA/person445_bacteria_1929.jpeg,person445_bacteria_1929.jpeg,False
train_pneumonia,train,pneumonia,1467,1044,1.405,1531548,L,88070,/Users/josephinehojding/.cache/kagglehub/datasets/paultimothymooney/chest-xray-pneumonia/versions/2/chest_xray/train/PNEUMONIA/person1108_bacteria_3049.jpeg,person1108_bacteria_3049.jpeg,False
train_pneumonia,train,pneumonia,1224,848,1.443,1037952,L,82576,/Users/josephinehojding/.cache/kagglehub/datasets/paultimothymooney/chest-xray-pneumonia/versions/2/chest_xray/train/PNEUMONIA/person1413_bacteria_3613.jpeg,person1413_bacteria_3613.jpeg,False
train_pneumonia,train,pneumonia,1400,888,1.577,1243200,L,131868,/Users/josephinehojding/.cache/kagglehub/datasets/paultimothymooney/chest-xray-pneumonia/versions/2/chest_xray/train/PNEUMONIA/person1310_bacteria_3302.jpeg,person1310_bacteria_3302.jpeg,False
train_pneumonia,train,pneumonia,1352,1080,1.252,1460160,L,123931,/Users/josephinehojding/.cache/kagglehub/datasets/paultimothymooney/chest-xray-pneumonia/versions/2/chest_xray/train/PNEUMONIA/person124_virus_233.jpeg,person124_virus_233.jpeg,False
train_pneumonia,train,pneumonia,1804,1396,1.292,2518384,L,180400,/Users/josephinehojding/.cache/kagglehub/datasets/paultimothymooney/chest-xray-pneumonia/versions/2/chest_xray/train/PNEUMONIA/person1137_virus_1876.jpeg,person1137_virus_1876.jpeg,False
train_pneumonia,train,pneumonia,1096,784,1.398,859264,L,71021,/Users/josephinehojding/.cache/kagglehub/datasets/paultimothymooney/chest-xray-pneumonia/versions/2/chest_xray/train/PNEUMONIA/person1926_bacteria_4835.jpeg,person1926_bacteria_4835.jpeg,False
train_pneumonia,train,pneumonia,1078,639,1.687,688842,L,62647,/Users/josephinehojding/.cache/kagglehub/datasets/paultimothymooney/chest-xray-pneumonia/versions/2/chest_xray/train/PNEUMONIA/person1155_virus_1934.jpeg,person1155_virus_1934.jpeg,False
train_pneumonia,train,pneumonia,1888,1440,1.311,2718720,L,163265,/Users/josephinehojding/.cache/kagglehub/datasets/paultimothymooney/chest-xray-pneumonia/versions/2/chest_xray/train/PNEUMONIA/person1323_bacteria_3362.jpeg,person1323_bacteria_3362.jpeg,False
train_pneumonia,train,pneumonia,1416,1432,0.989,2027712,L,205900,/Users/josephinehojding/.cache/kagglehub/datasets/paultimothymooney/chest-xray-pneumonia/versions/2/chest_xray/train/PNEUMONIA/person126_virus_255.jpeg,person126_virus_255.jpeg,False
train_pneumonia,train,pneumonia,1432,944,1.517,1351808,L,115840,/Users/josephinehojding/.cache/kagglehub/datasets/paultimothymooney/chest-xray-pneumonia/versions/2/chest_xray/train/PNEUMONIA/person855_virus_1500.jpeg,person855_virus_1500.jpeg,False
train_pneumonia,train,pneumonia,989,651,1.519,643839,RGB,47214,/Users/josephinehojding/.cache/kagglehub/datasets/paultimothymooney/chest-xray-pneumonia/versions/2/chest_xray/train/PNEUMONIA/person1193_virus_2034.jpeg,person1193_virus_2034.jpeg,False
train_pneumonia,train,pneumonia,790,472,1.674,372880,RGB,32536,/Users/josephinehojding/.cache/kagglehub/datasets/paultimothymooney/chest-xray-pneumonia/versions/2/chest_xray/train/PNEUMONIA/person1132_virus_1863.jpeg,person1132_virus_1863.jpeg,False
train_pneumonia,train,pneumonia,1592,1106,1.439,1760752,L,145112,/Users/josephinehojding/.cache/kagglehub/datasets/paultimothymooney/chest-xray-pneumonia/versions/2/chest_xray/train/PNEUMONIA/person505_bacteria_2135.jpeg,person505_bacteria_2135.jpeg,False
train_pneumonia,train,pneumonia,1226,655,1.872,803030,L,70668,/Users/josephinehojding/.cache/kagglehub/datasets/paultimothymooney/chest-xray-pneumonia/versions/2/chest_xray/train/PNEUMONIA/person657_bacteria_2549.jpeg,person657_bacteria_2549.jpeg,False
train_pneumonia,train,pneumonia,1808,1448,1.249,2617984,L,157717,/Users/josephinehojding/.cache/kagglehub/datasets/paultimothymooney/chest-xray-pneumonia/versions/2/chest_xray/train/PNEUMONIA/person32_bacteria_166.jpeg,person32_bacteria_166.jpeg,False
train_pneumonia,train,pneumonia,1008,600,1.68,604800,L,51874,/Users/josephinehojding/.cache/kagglehub/datasets/paultimothymooney/chest-xray-pneumonia/versions/2/chest_xray/train/PNEUMONIA/person266_bacteria_1248.jpeg,person266_bacteria_1248.jpeg,False
train_pneumonia,train,pneumonia,1248,744,1.677,928512,L,74122,/Users/josephinehojding/.cache/kagglehub/datasets/paultimothymooney/chest-xray-pneumonia/versions/2/chest_xray/train/PNEUMONIA/person1685_bacteria_4465.jpeg,person1685_bacteria_4465.jpeg,False
train_pneumonia,train,pneumonia,1384,809,1.711,1119656,L,98784,/Users/josephinehojding/.cache/kagglehub/datasets/paultimothymooney/chest-xray-pneumonia/versions/2/chest_xray/train/PNEUMONIA/person554_bacteria_2323.jpeg,person554_bacteria_2323.jpeg,False
train_pneumonia,train,pneumonia,1232,680,1.812,837760,L,73374,/Users/josephinehojding/.cache/kagglehub/datasets/paultimothymooney/chest-xray-pneumonia/versions/2/chest_xray/train/PNEUMONIA/person542_virus_1072.jpeg,person542_virus_1072.jpeg,False
train_pneumonia,train,pneumonia,1697,1519,1.117,2577743,L,129664,/Users/josephinehojding/.cache/kagglehub/datasets/paultimothymooney/chest-xray-pneumonia/versions/2/chest_xray/train/PNEUMONIA/person457_bacteria_1949.jpeg,person457_bacteria_1949.jpeg,False
train_pneumonia,train,pneumonia,1544,1336,1.156,2062784,L,206021,/Users/josephinehojding/.cache/kagglehub/datasets/paultimothymooney/chest-xray-pneumonia/versions/2/chest_xray/train/PNEUMONIA/person1597_bacteria_4191.jpeg,person1597_bacteria_4191.jpeg,False
train_pneumonia,train,pneumonia,1248,848,1.472,1058304,L,86459,/Users/josephinehojding/.cache/kagglehub/datasets/paultimothymooney/chest-xray-pneumonia/versions/2/chest_xray/train/PNEUMONIA/person1454_virus_2486.jpeg,person1454_virus_2486.jpeg,False
train_pneumonia,train,pneumonia,1024,576,1.778,589824,L,41523,/Users/josephinehojding/.cache/kagglehub/datasets/paultimothymooney/chest-xray-pneumonia/versions/2/chest_xray/train/PNEUMONIA/person28_bacteria_142.jpeg,person28_bacteria_142.jpeg,False
train_pneumonia,train,pneumonia,1422,1032,1.378,1467504,L,117701,/Users/josephinehojding/.cache/kagglehub/datasets/paultimothymooney/chest-xray-pneumonia/versions/2/chest_xray/train/PNEUMONIA/person62_bacteria_303.jpeg,person62_bacteria_303.jpeg,False
train_pneumonia,train,pneumonia,1624,864,1.88,1403136,L,101042,/Users/josephinehojding/.cache/kagglehub/datasets/paultimothymooney/chest-xray-pneumonia/versions/2/chest_xray/train/PNEUMONIA/person1636_bacteria_4338.jpeg,person1636_bacteria_4338.jpeg,False
train_pneumonia,train,pneumonia,1016,736,1.38,747776,L,48831,/Users/josephinehojding/.cache/kagglehub/datasets/paultimothymooney/chest-xray-pneumonia/versions/2/chest_xray/train/PNEUMONIA/person764_bacteria_2668.jpeg,person764_bacteria_2668.jpeg,False
train_pneumonia,train,pneumonia,1080,688,1.57,743040,L,62380,/Users/josephinehojding/.cache/kagglehub/datasets/paultimothymooney/chest-xray-pneumonia/versions/2/chest_xray/train/PNEUMONIA/person955_virus_1627.jpeg,person955_virus_1627.jpeg,False
train_pneumonia,train,pneumonia,1336,1064,1.256,1421504,L,97151,/Users/josephinehojding/.cache/kagglehub/datasets/paultimothymooney/chest-xray-pneumonia/versions/2/chest_xray/train/PNEUMONIA/person326_bacteria_1503.jpeg,person326_bacteria_1503.jpeg,False
train_pneumonia,train,pneumonia,718,401,1.791,287918,RGB,24655,/Users/josephinehojding/.cache/kagglehub/datasets/paultimothymooney/chest-xray-pneumonia/versions/2/chest_xray/train/PNEUMONIA/person1644_bacteria_4360.jpeg,person1644_bacteria_4360.jpeg,False
train_pneumonia,train,pneumonia,1248,616,2.026,768768,L,59069,/Users/josephinehojding/.cache/kagglehub/datasets/paultimothymooney/chest-xray-pneumonia/versions/2/chest_xray/train/PNEUMONIA/person375_virus_758.jpeg,person375_virus_758.jpeg,False
train_pneumonia,train,pneumonia,1056,856,1.234,903936,L,74523,/Users/josephinehojding/.cache/kagglehub/datasets/paultimothymooney/chest-xray-pneumonia/versions/2/chest_xray/train/PNEUMONIA/person258_bacteria_1207.jpeg,person258_bacteria_1207.jpeg,False
train_pneumonia,train,pneumonia,1300,890,1.461,1157000,L,106322,/Users/josephinehojding/.cache/kagglehub/datasets/paultimothymooney/chest-xray-pneumonia/versions/2/chest_xray/train/PNEUMONIA/person267_bacteria_1252.jpeg,person267_bacteria_1252.jpeg,False
train_pneumonia,train,pneumonia,1376,1208,1.139,1662208,L,220849,/Users/josephinehojding/.cache/kagglehub/datasets/paultimothymooney/chest-xray-pneumonia/versions/2/chest_xray/train/PNEUMONIA/person1513_virus_2632.jpeg,person1513_virus_2632.jpeg,False
train_pneumonia,train,pneumonia,1352,817,1.655,1104584,L,98366,/Users/josephinehojding/.cache/kagglehub/datasets/paultimothymooney/chest-xray-pneumonia/versions/2/chest_xray/train/PNEUMONIA/person562_bacteria_2332.jpeg,person562_bacteria_2332.jpeg,False
train_pneumonia,train,pneumonia,1248,1016,1.228,1267968,L,104043,/Users/josephinehojding/.cache/kagglehub/datasets/paultimothymooney/chest-xray-pneumonia/versions/2/chest_xray/train/PNEUMONIA/person1069_bacteria_3003.jpeg,person1069_bacteria_3003.jpeg,False
train_pneumonia,train,pneumonia,1136,1024,1.109,1163264,L,84471,/Users/josephinehojding/.cache/kagglehub/datasets/paultimothymooney/chest-xray-pneumonia/versions/2/chest_xray/train/PNEUMONIA/person688_virus_1281.jpeg,person688_virus_1281.jpeg,False
train_pneumonia,train,pneumonia,960,536,1.791,514560,L,40549,/Users/josephinehojding/.cache/kagglehub/datasets/paultimothymooney/chest-xray-pneumonia/versions/2/chest_xray/train/PNEUMONIA/person442_virus_898.jpeg,person442_virus_898.jpeg,False
train_pneumonia,train,pneumonia,944,480,1.967,453120,L,43040,/Users/josephinehojding/.cache/kagglehub/datasets/paultimothymooney/chest-xray-pneumonia/versions/2/chest_xray/train/PNEUMONIA/person31_bacteria_162.jpeg,person31_bacteria_162.jpeg,False
train_pneumonia,train,pneumonia,1344,880,1.527,1182720,L,96900,/Users/josephinehojding/.cache/kagglehub/datasets/paultimothymooney/chest-xray-pneumonia/versions/2/chest_xray/train/PNEUMONIA/person586_virus_1130.jpeg,person586_virus_1130.jpeg,False
train_pneumonia,train,pneumonia,1200,872,1.376,1046400,L,78549,/Users/josephinehojding/.cache/kagglehub/datasets/paultimothymooney/chest-xray-pneumonia/versions/2/chest_xray/train/PNEUMONIA/person537_bacteria_2266.jpeg,person537_bacteria_2266.jpeg,False
train_pneumonia,train,pneumonia,1318,936,1.408,1233648,L,107803,/Users/josephinehojding/.cache/kagglehub/datasets/paultimothymooney/chest-xray-pneumonia/versions/2/chest_xray/train/PNEUMONIA/person478_bacteria_2035.jpeg,person478_bacteria_2035.jpeg,False
train_pneumonia,train,pneumonia,968,536,1.806,518848,L,52173,/Users/josephinehojding/.cache/kagglehub/datasets/paultimothymooney/chest-xray-pneumonia/versions/2/chest_xray/train/PNEUMONIA/person974_virus_1649.jpeg,person974_virus_1649.jpeg,False
train_pneumonia,train,pneumonia,2076,1576,1.317,3271776,L,329094,/Users/josephinehojding/.cache/kagglehub/datasets/paultimothymooney/chest-xray-pneumonia/versions/2/chest_xray/train/PNEUMONIA/person300_virus_621.jpeg,person300_virus_621.jpeg,False
train_pneumonia,train,pneumonia,952,672,1.417,639744,L,50282,/Users/josephinehojding/.cache/kagglehub/datasets/paultimothymooney/chest-xray-pneumonia/versions/2/chest_xray/train/PNEUMONIA/person1180_virus_2014.jpeg,person1180_virus_2014.jpeg,False
train_pneumonia,train,pneumonia,1428,884,1.615,1262352,L,113190,/Users/josephinehojding/.cache/kagglehub/datasets/paultimothymooney/chest-xray-pneumonia/versions/2/chest_xray/train/PNEUMONIA/person412_bacteria_1827.jpeg,person412_bacteria_1827.jpeg,False
train_pneumonia,train,pneumonia,1080,648,1.667,699840,L,47732,/Users/josephinehojding/.cache/kagglehub/datasets/paultimothymooney/chest-xray-pneumonia/versions/2/chest_xray/train/PNEUMONIA/person614_bacteria_2481.jpeg,person614_bacteria_2481.jpeg,False
train_pneumonia,train,pneumonia,824,568,1.451,468032,L,31498,/Users/josephinehojding/.cache/kagglehub/datasets/paultimothymooney/chest-xray-pneumonia/versions/2/chest_xray/train/PNEUMONIA/person579_bacteria_2381.jpeg,person579_bacteria_2381.jpeg,False
train_pneumonia,train,pneumonia,1080,600,1.8,648000,L,55401,/Users/josephinehojding/.cache/kagglehub/datasets/paultimothymooney/chest-xray-pneumonia/versions/2/chest_xray/train/PNEUMONIA/person813_bacteria_2724.jpeg,person813_bacteria_2724.jpeg,False
train_pneumonia,train,pneumonia,1456,1104,1.319,1607424,L,126997,/Users/josephinehojding/.cache/kagglehub/datasets/paultimothymooney/chest-xray-pneumonia/versions/2/chest_xray/train/PNEUMONIA/person1472_bacteria_3833.jpeg,person1472_bacteria_3833.jpeg,False
train_pneumonia,train,pneumonia,1716,1489,1.152,2555124,L,215259,/Users/josephinehojding/.cache/kagglehub/datasets/paultimothymooney/chest-xray-pneumonia/versions/2/chest_xray/train/PNEUMONIA/person1481_virus_2567.jpeg,person1481_virus_2567.jpeg,False
train_pneumonia,train,pneumonia,832,504,1.651,419328,L,28909,/Users/josephinehojding/.cache/kagglehub/datasets/paultimothymooney/chest-xray-pneumonia/versions/2/chest_xray/train/PNEUMONIA/person368_bacteria_1667.jpeg,person368_bacteria_1667.jpeg,False
train_pneumonia,train,pneumonia,1200,784,1.531,940800,L,87745,/Users/josephinehojding/.cache/kagglehub/datasets/paultimothymooney/chest-xray-pneumonia/versions/2/chest_xray/train/PNEUMONIA/person1514_virus_2633.jpeg,person1514_virus_2633.jpeg,False
train_pneumonia,train,pneumonia,1200,944,1.271,1132800,L,71488,/Users/josephinehojding/.cache/kagglehub/datasets/paultimothymooney/chest-xray-pneumonia/versions/2/chest_xray/train/PNEUMONIA/person328_bacteria_1514.jpeg,person328_bacteria_1514.jpeg,False
train_pneumonia,train,pneumonia,1312,864,1.519,1133568,L,122597,/Users/josephinehojding/.cache/kagglehub/datasets/paultimothymooney/chest-xray-pneumonia/versions/2/chest_xray/train/PNEUMONIA/person408_virus_815.jpeg,person408_virus_815.jpeg,False
train_pneumonia,train,pneumonia,992,832,1.192,825344,L,47138,/Users/josephinehojding/.cache/kagglehub/datasets/paultimothymooney/chest-xray-pneumonia/versions/2/chest_xray/train/PNEUMONIA/person862_bacteria_2784.jpeg,person862_bacteria_2784.jpeg,False
train_pneumonia,train,pneumonia,1670,1245,1.341,2079150,L,176479,/Users/josephinehojding/.cache/kagglehub/datasets/paultimothymooney/chest-xray-pneumonia/versions/2/chest_xray/train/PNEUMONIA/person1468_virus_2546.jpeg,person1468_virus_2546.jpeg,False
train_pneumonia,train,pneumonia,1192,792,1.505,944064,L,67854,/Users/josephinehojding/.cache/kagglehub/datasets/paultimothymooney/chest-xray-pneumonia/versions/2/chest_xray/train/PNEUMONIA/person518_bacteria_2198.jpeg,person518_bacteria_2198.jpeg,False
train_pneumonia,train,pneumonia,894,610,1.466,545340,L,53134,/Users/josephinehojding/.cache/kagglehub/datasets/paultimothymooney/chest-xray-pneumonia/versions/2/chest_xray/train/PNEUMONIA/person752_virus_1377.jpeg,person752_virus_1377.jpeg,False
train_pneumonia,train,pneumonia,1440,1168,1.233,1681920,L,137950,/Users/josephinehojding/.cache/kagglehub/datasets/paultimothymooney/chest-xray-pneumonia/versions/2/chest_xray/train/PNEUMONIA/person1481_bacteria_3862.jpeg,person1481_bacteria_3862.jpeg,False
train_pneumonia,train,pneumonia,1272,952,1.336,1210944,L,115410,/Users/josephinehojding/.cache/kagglehub/datasets/paultimothymooney/chest-xray-pneumonia/versions/2/chest_xray/train/PNEUMONIA/person1493_bacteria_3895.jpeg,person1493_bacteria_3895.jpeg,False
train_pneumonia,train,pneumonia,872,656,1.329,572032,L,37459,/Users/josephinehojding/.cache/kagglehub/datasets/paultimothymooney/chest-xray-pneumonia/versions/2/chest_xray/train/PNEUMONIA/person441_bacteria_1915.jpeg,person441_bacteria_1915.jpeg,False
train_pneumonia,train,pneumonia,840,536,1.567,450240,L,32183,/Users/josephinehojding/.cache/kagglehub/datasets/paultimothymooney/chest-xray-pneumonia/versions/2/chest_xray/train/PNEUMONIA/person1294_bacteria_3257.jpeg,person1294_bacteria_3257.jpeg,False
train_pneumonia,train,pneumonia,2051,1417,1.447,2906267,L,272908,/Users/josephinehojding/.cache/kagglehub/datasets/paultimothymooney/chest-xray-pneumonia/versions/2/chest_xray/train/PNEUMONIA/person458_virus_945.jpeg,person458_virus_945.jpeg,False
train_pneumonia,train,pneumonia,967,683,1.416,660461,RGB,48560,/Users/josephinehojding/.cache/kagglehub/datasets/paultimothymooney/chest-xray-pneumonia/versions/2/chest_xray/train/PNEUMONIA/person347_bacteria_1599.jpeg,person347_bacteria_1599.jpeg,False
train_pneumonia,train,pneumonia,1096,784,1.398,859264,L,71363,/Users/josephinehojding/.cache/kagglehub/datasets/paultimothymooney/chest-xray-pneumonia/versions/2/chest_xray/train/PNEUMONIA/person1687_bacteria_4468.jpeg,person1687_bacteria_4468.jpeg,False
train_pneumonia,train,pneumonia,1192,776,1.536,924992,L,77631,/Users/josephinehojding/.cache/kagglehub/datasets/paultimothymooney/chest-xray-pneumonia/versions/2/chest_xray/train/PNEUMONIA/person1232_virus_2089.jpeg,person1232_virus_2089.jpeg,False
train_pneumonia,train,pneumonia,848,584,1.452,495232,L,48607,/Users/josephinehojding/.cache/kagglehub/datasets/paultimothymooney/chest-xray-pneumonia/versions/2/chest_xray/train/PNEUMONIA/person596_bacteria_2449.jpeg,person596_bacteria_2449.jpeg,False
train_pneumonia,train,pneumonia,1072,664,1.614,711808,L,55244,/Users/josephinehojding/.cache/kagglehub/datasets/paultimothymooney/chest-xray-pneumonia/versions/2/chest_xray/train/PNEUMONIA/person1111_virus_1836.jpeg,person1111_virus_1836.jpeg,False
train_pneumonia,train,pneumonia,1494,1044,1.431,1559736,L,153335,/Users/josephinehojding/.cache/kagglehub/datasets/paultimothymooney/chest-xray-pneumonia/versions/2/chest_xray/train/PNEUMONIA/person52_bacteria_251.jpeg,person52_bacteria_251.jpeg,False
train_pneumonia,train,pneumonia,1480,1088,1.36,1610240,L,146820,/Users/josephinehojding/.cache/kagglehub/datasets/paultimothymooney/chest-xray-pneumonia/versions/2/chest_xray/train/PNEUMONIA/person1436_bacteria_3712.jpeg,person1436_bacteria_3712.jpeg,False
train_pneumonia,train,pneumonia,1352,1072,1.261,1449344,L,124839,/Users/josephinehojding/.cache/kagglehub/datasets/paultimothymooney/chest-xray-pneumonia/versions/2/chest_xray/train/PNEUMONIA/person558_virus_1098.jpeg,person558_virus_1098.jpeg,False
train_pneumonia,train,pneumonia,1360,768,1.771,1044480,L,80347,/Users/josephinehojding/.cache/kagglehub/datasets/paultimothymooney/chest-xray-pneumonia/versions/2/chest_xray/train/PNEUMONIA/person640_virus_1221.jpeg,person640_virus_1221.jpeg,False
train_pneumonia,train,pneumonia,1344,1040,1.292,1397760,L,107041,/Users/josephinehojding/.cache/kagglehub/datasets/paultimothymooney/chest-xray-pneumonia/versions/2/chest_xray/train/PNEUMONIA/person1048_virus_1744.jpeg,person1048_virus_1744.jpeg,False
train_pneumonia,train,pneumonia,1248,808,1.545,1008384,L,74584,/Users/josephinehojding/.cache/kagglehub/datasets/paultimothymooney/chest-xray-pneumonia/versions/2/chest_xray/train/PNEUMONIA/person1519_virus_2646.jpeg,person1519_virus_2646.jpeg,False
train_pneumonia,train,pneumonia,1164,809,1.439,941676,L,101533,/Users/josephinehojding/.cache/kagglehub/datasets/paultimothymooney/chest-xray-pneumonia/versions/2/chest_xray/train/PNEUMONIA/person663_bacteria_2555.jpeg,person663_bacteria_2555.jpeg,False
train_pneumonia,train,pneumonia,1176,960,1.225,1128960,L,87613,/Users/josephinehojding/.cache/kagglehub/datasets/paultimothymooney/chest-xray-pneumonia/versions/2/chest_xray/train/PNEUMONIA/person1262_bacteria_3220.jpeg,person1262_bacteria_3220.jpeg,False
train_pneumonia,train,pneumonia,1686,1133,1.488,1910238,L,154467,/Users/josephinehojding/.cache/kagglehub/datasets/paultimothymooney/chest-xray-pneumonia/versions/2/chest_xray/train/PNEUMONIA/person274_bacteria_1290.jpeg,person274_bacteria_1290.jpeg,False
